id,PartnerCountries,Year,Export,Import
273,Montenegro,2009,   25734,      6
273,Montenegro,2010,   24898,    341
273,Montenegro,2011,   28688,      2
299,Occupied Palestinian Territory,2000,0,    578
299,Occupied Palestinian Territory,2001,0,   2396
299,Occupied Palestinian Territory,2002,0,0
299,Occupied Palestinian Territory,2003,0,0
299,Occupied Palestinian Territory,2004,0,0
299,Occupied Palestinian Territory,2005,     490,   4386
299,Occupied Palestinian Territory,2006,     588,   4187
299,Occupied Palestinian Territory,2007,    1354,   4830
299,Occupied Palestinian Territory,2008,    1402,    796
299,Occupied Palestinian Territory,2009,     912,    369
299,Occupied Palestinian Territory,2010,    1267,   1743
299,Occupied Palestinian Territory,2011,    1707,   1036
351,China,2000,  392853, 266711
351,China,2001,  313881, 229121
351,China,2002,  360186, 260025
351,China,2003,  365147, 330939
351,China,2004,  494369, 356230
351,China,2005,  533792, 437944
351,China,2006,  599650, 553099
351,China,2007,  630079, 747351
351,China,2008,  850779, 846322
351,China,2009, 1134826, 809213
351,China,2010, 1391428, 878245
351,China,2011, 2015292,1006590
